temp,atemp,hum,windspeed,cnt_day,season,dteday,mnth,weekday,weathersit,casual,registered,source,cnt_hour,season_label,hour,month,temp_group,hum_group,windspeed_group
0.6825,0.637004,0.658333,0.107588,4708.0,3,2011-06-27,6,Monday,2,0.0,0.0,Day,,Fall,0,6,Sedang,Sedang,Lambat
0.744167,0.692558,0.634167,0.144283,4648.0,3,2011-06-28,6,Tuesday,1,0.0,0.0,Day,,Fall,0,6,Panas,Sedang,Lambat
0.728333,0.654688,0.497917,0.261821,5225.0,3,2011-06-29,6,Wednesday,1,0.0,0.0,Day,,Fall,0,6,Panas,Sedang,Sedang
0.696667,0.637008,0.434167,0.185312,5515.0,3,2011-06-30,6,Thursday,1,0.0,0.0,Day,,Fall,0,6,Sedang,Sedang,Lambat
0.7225,0.652162,0.39625,0.102608,5362.0,3,2011-07-01,7,Friday,1,0.0,0.0,Day,,Fall,0,7,Panas,Rendah,Lambat
0.738333,0.667308,0.444583,0.115062,5119.0,3,2011-07-02,7,Saturday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.716667,0.668575,0.6825,0.228858,4649.0,3,2011-07-03,7,Sunday,2,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.726667,0.665417,0.637917,0.0814792,6043.0,3,2011-07-04,7,Monday,2,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.746667,0.696338,0.590417,0.126258,4665.0,3,2011-07-05,7,Tuesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.72,0.685633,0.743333,0.149883,4629.0,3,2011-07-06,7,Wednesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Tinggi,Lambat
0.75,0.686871,0.65125,0.1592,4592.0,3,2011-07-07,7,Thursday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.709167,0.670483,0.757917,0.225129,4040.0,3,2011-07-08,7,Friday,2,0.0,0.0,Day,,Fall,0,7,Panas,Tinggi,Sedang
0.733333,0.664158,0.609167,0.167912,5336.0,3,2011-07-09,7,Saturday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.7475,0.690025,0.578333,0.183471,4881.0,3,2011-07-10,7,Sunday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.7625,0.729804,0.635833,0.282337,4086.0,3,2011-07-11,7,Monday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.794167,0.739275,0.559167,0.200254,4258.0,3,2011-07-12,7,Tuesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.746667,0.689404,0.631667,0.146133,4342.0,3,2011-07-13,7,Wednesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.680833,0.635104,0.47625,0.240667,5084.0,3,2011-07-14,7,Thursday,1,0.0,0.0,Day,,Fall,0,7,Sedang,Sedang,Sedang
0.663333,0.624371,0.59125,0.182833,5538.0,3,2011-07-15,7,Friday,1,0.0,0.0,Day,,Fall,0,7,Sedang,Sedang,Lambat
0.686667,0.638263,0.585,0.208342,5923.0,3,2011-07-16,7,Saturday,1,0.0,0.0,Day,,Fall,0,7,Sedang,Sedang,Sedang
0.719167,0.669833,0.604167,0.245033,5302.0,3,2011-07-17,7,Sunday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.746667,0.703925,0.65125,0.215804,4458.0,3,2011-07-18,7,Monday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.776667,0.747479,0.650417,0.1306,4541.0,3,2011-07-19,7,Tuesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.768333,0.74685,0.707083,0.113817,4332.0,3,2011-07-20,7,Wednesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Tinggi,Lambat
0.815,0.826371,0.69125,0.222021,3784.0,3,2011-07-21,7,Thursday,2,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.848333,0.840896,0.580417,0.1331,3387.0,3,2011-07-22,7,Friday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.849167,0.804287,0.5,0.131221,3285.0,3,2011-07-23,7,Saturday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.83,0.794829,0.550833,0.169171,3606.0,3,2011-07-24,7,Sunday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.743333,0.720958,0.757083,0.0908083,3840.0,3,2011-07-25,7,Monday,1,0.0,0.0,Day,,Fall,0,7,Panas,Tinggi,Lambat
0.771667,0.696979,0.540833,0.200258,4590.0,3,2011-07-26,7,Tuesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Sedang
0.775,0.690667,0.402917,0.183463,4656.0,3,2011-07-27,7,Wednesday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.779167,0.7399,0.583333,0.178479,4390.0,3,2011-07-28,7,Thursday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.838333,0.785967,0.5425,0.174138,3846.0,3,2011-07-29,7,Friday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.804167,0.728537,0.465833,0.168537,4475.0,3,2011-07-30,7,Saturday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.805833,0.729796,0.480833,0.164813,4302.0,3,2011-07-31,7,Sunday,1,0.0,0.0,Day,,Fall,0,7,Panas,Sedang,Lambat
0.771667,0.703292,0.550833,0.156717,4266.0,3,2011-08-01,8,Monday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.783333,0.707071,0.49125,0.20585,4845.0,3,2011-08-02,8,Tuesday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Sedang
0.731667,0.679937,0.6575,0.135583,3574.0,3,2011-08-03,8,Wednesday,2,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.71,0.664788,0.7575,0.19715,4576.0,3,2011-08-04,8,Thursday,2,0.0,0.0,Day,,Fall,0,8,Panas,Tinggi,Lambat
0.710833,0.656567,0.630833,0.184696,4866.0,3,2011-08-05,8,Friday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.716667,0.676154,0.755,0.22825,4294.0,3,2011-08-06,8,Saturday,2,0.0,0.0,Day,,Fall,0,8,Panas,Tinggi,Sedang
0.7425,0.715292,0.752917,0.201487,3785.0,3,2011-08-07,8,Sunday,1,0.0,0.0,Day,,Fall,0,8,Panas,Tinggi,Sedang
0.765,0.703283,0.592083,0.192175,4326.0,3,2011-08-08,8,Monday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.775,0.724121,0.570417,0.151121,4602.0,3,2011-08-09,8,Tuesday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.766667,0.684983,0.424167,0.200258,4780.0,3,2011-08-10,8,Wednesday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Sedang
0.7175,0.651521,0.42375,0.164796,4792.0,3,2011-08-11,8,Thursday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.708333,0.654042,0.415,0.125621,4905.0,3,2011-08-12,8,Friday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.685833,0.645858,0.729583,0.211454,4150.0,3,2011-08-13,8,Saturday,2,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Sedang
0.676667,0.624388,0.8175,0.222633,3820.0,3,2011-08-14,8,Sunday,2,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Sedang
0.665833,0.616167,0.712083,0.208954,4338.0,3,2011-08-15,8,Monday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Sedang
0.700833,0.645837,0.578333,0.236329,4725.0,3,2011-08-16,8,Tuesday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Sedang
0.723333,0.666671,0.575417,0.143667,4694.0,3,2011-08-17,8,Wednesday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Lambat
0.711667,0.662258,0.654583,0.233208,3805.0,3,2011-08-18,8,Thursday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Sedang
0.685,0.633221,0.722917,0.139308,4153.0,3,2011-08-19,8,Friday,2,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Lambat
0.6975,0.648996,0.674167,0.104467,5191.0,3,2011-08-20,8,Saturday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Lambat
0.710833,0.675525,0.77,0.248754,3873.0,3,2011-08-21,8,Sunday,1,0.0,0.0,Day,,Fall,0,8,Panas,Tinggi,Sedang
0.691667,0.638254,0.47,0.27675,4758.0,3,2011-08-22,8,Monday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Sedang
0.640833,0.606067,0.455417,0.146763,5895.0,3,2011-08-23,8,Tuesday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Lambat
0.673333,0.630692,0.605,0.253108,5130.0,3,2011-08-24,8,Wednesday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Sedang
0.684167,0.645854,0.771667,0.210833,3542.0,3,2011-08-25,8,Thursday,2,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Sedang
0.7,0.659733,0.76125,0.0839625,4661.0,3,2011-08-26,8,Friday,1,0.0,0.0,Day,,Fall,0,8,Panas,Tinggi,Lambat
0.68,0.635556,0.85,0.375617,1115.0,3,2011-08-27,8,Saturday,2,0.0,0.0,Day,,Fall,0,8,Sedang,Tinggi,Sedang
0.707059,0.647959,0.561765,0.304659,4334.0,3,2011-08-28,8,Sunday,1,0.0,0.0,Day,,Fall,0,8,Panas,Sedang,Sedang
0.636667,0.607958,0.554583,0.159825,4634.0,3,2011-08-29,8,Monday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Lambat
0.639167,0.594704,0.548333,0.125008,5204.0,3,2011-08-30,8,Tuesday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Lambat
0.656667,0.611121,0.597917,0.0833333,5058.0,3,2011-08-31,8,Wednesday,1,0.0,0.0,Day,,Fall,0,8,Sedang,Sedang,Lambat
0.655,0.614921,0.639167,0.141796,5115.0,3,2011-09-01,9,Thursday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.643333,0.604808,0.727083,0.139929,4727.0,3,2011-09-02,9,Friday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.669167,0.633213,0.716667,0.185325,4484.0,3,2011-09-03,9,Saturday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.709167,0.665429,0.742083,0.206467,4940.0,3,2011-09-04,9,Sunday,1,0.0,0.0,Day,,Fall,0,9,Panas,Tinggi,Sedang
0.673333,0.625646,0.790417,0.212696,3351.0,3,2011-09-05,9,Monday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Sedang
0.54,0.5152,0.886957,0.343943,2710.0,3,2011-09-06,9,Tuesday,3,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Sedang
0.599167,0.544229,0.917083,0.0970208,1996.0,3,2011-09-07,9,Wednesday,3,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.633913,0.555361,0.939565,0.192748,1842.0,3,2011-09-08,9,Thursday,3,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.65,0.578946,0.897917,0.124379,3544.0,3,2011-09-09,9,Friday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.66,0.607962,0.75375,0.153608,5345.0,3,2011-09-10,9,Saturday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.653333,0.609229,0.71375,0.115054,5046.0,3,2011-09-11,9,Sunday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.644348,0.60213,0.692174,0.088913,4713.0,3,2011-09-12,9,Monday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.650833,0.603554,0.7125,0.141804,4763.0,3,2011-09-13,9,Tuesday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.673333,0.6269,0.697083,0.1673,4785.0,3,2011-09-14,9,Wednesday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.5775,0.553671,0.709167,0.271146,3659.0,3,2011-09-15,9,Thursday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Sedang
0.469167,0.461475,0.590417,0.164183,4760.0,3,2011-09-16,9,Friday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.491667,0.478512,0.718333,0.189675,4511.0,3,2011-09-17,9,Saturday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.5075,0.490537,0.695,0.178483,4274.0,3,2011-09-18,9,Sunday,1,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.549167,0.529675,0.69,0.151742,4539.0,3,2011-09-19,9,Monday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Sedang,Lambat
0.561667,0.532217,0.88125,0.134954,3641.0,3,2011-09-20,9,Tuesday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.595,0.550533,0.9,0.0964042,4352.0,3,2011-09-21,9,Wednesday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.628333,0.554963,0.902083,0.128125,4795.0,3,2011-09-22,9,Thursday,2,0.0,0.0,Day,,Fall,0,9,Sedang,Tinggi,Lambat
0.609167,0.522125,0.9725,0.0783667,2395.0,4,2011-09-23,9,Friday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.606667,0.564412,0.8625,0.0783833,5423.0,4,2011-09-24,9,Saturday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.634167,0.572637,0.845,0.0503792,5010.0,4,2011-09-25,9,Sunday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.649167,0.589042,0.848333,0.1107,4630.0,4,2011-09-26,9,Monday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.636667,0.574525,0.885417,0.118171,4120.0,4,2011-09-27,9,Tuesday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.635,0.575158,0.84875,0.148629,3907.0,4,2011-09-28,9,Wednesday,2,0.0,0.0,Day,,Winter,0,9,Sedang,Tinggi,Lambat
0.616667,0.574512,0.699167,0.172883,4839.0,4,2011-09-29,9,Thursday,1,0.0,0.0,Day,,Winter,0,9,Sedang,Sedang,Lambat
0.564167,0.544829,0.6475,0.206475,5202.0,4,2011-09-30,9,Friday,1,0.0,0.0,Day,,Winter,0,9,Sedang,Sedang,Sedang
0.41,0.412863,0.75375,0.292296,2429.0,4,2011-10-01,10,Saturday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.356667,0.345317,0.791667,0.222013,2918.0,4,2011-10-02,10,Sunday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.384167,0.392046,0.760833,0.0833458,3570.0,4,2011-10-03,10,Monday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.484167,0.472858,0.71,0.205854,4456.0,4,2011-10-04,10,Tuesday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.538333,0.527138,0.647917,0.17725,4826.0,4,2011-10-05,10,Wednesday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.494167,0.480425,0.620833,0.134954,4765.0,4,2011-10-06,10,Thursday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.510833,0.504404,0.684167,0.0223917,4985.0,4,2011-10-07,10,Friday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.521667,0.513242,0.70125,0.0454042,5409.0,4,2011-10-08,10,Saturday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.540833,0.523983,0.7275,0.06345,5511.0,4,2011-10-09,10,Sunday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.570833,0.542925,0.73375,0.0423042,5117.0,4,2011-10-10,10,Monday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.566667,0.546096,0.80875,0.143042,4563.0,4,2011-10-11,10,Tuesday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.543333,0.517717,0.90625,0.24815,2416.0,4,2011-10-12,10,Wednesday,3,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.589167,0.551804,0.896667,0.141787,2913.0,4,2011-10-13,10,Thursday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.550833,0.529675,0.71625,0.223883,3644.0,4,2011-10-14,10,Friday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.506667,0.498725,0.483333,0.258083,5217.0,4,2011-10-15,10,Saturday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Sedang
0.511667,0.503154,0.486667,0.281717,5041.0,4,2011-10-16,10,Sunday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Sedang
0.534167,0.510725,0.579583,0.175379,4570.0,4,2011-10-17,10,Monday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.5325,0.522721,0.701667,0.110087,4748.0,4,2011-10-18,10,Tuesday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.541739,0.513848,0.895217,0.243339,2424.0,4,2011-10-19,10,Wednesday,3,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Sedang
0.475833,0.466525,0.63625,0.38061125,4195.0,4,2011-10-20,10,Thursday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Sedang
0.4275,0.423596,0.574167,0.221396,4304.0,4,2011-10-21,10,Friday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Sedang
0.4225,0.425492,0.629167,0.0926667,4308.0,4,2011-10-22,10,Saturday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.421667,0.422333,0.74125,0.0995125,4381.0,4,2011-10-23,10,Sunday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.463333,0.457067,0.772083,0.118792,4187.0,4,2011-10-24,10,Monday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.471667,0.463375,0.622917,0.166658,4687.0,4,2011-10-25,10,Tuesday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.484167,0.472846,0.720417,0.148642,3894.0,4,2011-10-26,10,Wednesday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.47,0.457046,0.812917,0.197763,2659.0,4,2011-10-27,10,Thursday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.330833,0.318812,0.585833,0.229479,3747.0,4,2011-10-28,10,Friday,2,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Sedang
0.254167,0.227913,0.8825,0.351371,627.0,4,2011-10-29,10,Saturday,3,0.0,0.0,Day,,Winter,0,10,Dingin,Tinggi,Sedang
0.319167,0.321329,0.62375,0.176617,3331.0,4,2011-10-30,10,Sunday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Sedang,Lambat
0.34,0.356063,0.703333,0.10635,3669.0,4,2011-10-31,10,Monday,1,0.0,0.0,Day,,Winter,0,10,Sedang,Tinggi,Lambat
0.400833,0.397088,0.68375,0.135571,4068.0,4,2011-11-01,11,Tuesday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.3775,0.390133,0.71875,0.0820917,4186.0,4,2011-11-02,11,Wednesday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.408333,0.405921,0.702083,0.136817,3974.0,4,2011-11-03,11,Thursday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.403333,0.403392,0.6225,0.271779,4046.0,4,2011-11-04,11,Friday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.326667,0.323854,0.519167,0.189062,3926.0,4,2011-11-05,11,Saturday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.348333,0.362358,0.734583,0.0920542,3649.0,4,2011-11-06,11,Sunday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.395,0.400871,0.75875,0.057225,4035.0,4,2011-11-07,11,Monday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.408333,0.412246,0.721667,0.0690375,4205.0,4,2011-11-08,11,Tuesday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.4,0.409079,0.758333,0.0621958,4109.0,4,2011-11-09,11,Wednesday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.38,0.373721,0.813333,0.189067,2933.0,4,2011-11-10,11,Thursday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.324167,0.306817,0.44625,0.314675,3368.0,4,2011-11-11,11,Friday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.356667,0.357942,0.552917,0.212062,4067.0,4,2011-11-12,11,Saturday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.440833,0.43055,0.458333,0.281721,3717.0,4,2011-11-13,11,Sunday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.53,0.524612,0.587083,0.306596,4486.0,4,2011-11-14,11,Monday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.53,0.507579,0.68875,0.199633,4195.0,4,2011-11-15,11,Tuesday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.456667,0.451988,0.93,0.136829,1817.0,4,2011-11-16,11,Wednesday,3,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.341667,0.323221,0.575833,0.305362,3053.0,4,2011-11-17,11,Thursday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.274167,0.272721,0.41,0.168533,3392.0,4,2011-11-18,11,Friday,1,0.0,0.0,Day,,Winter,0,11,Dingin,Sedang,Lambat
0.329167,0.324483,0.502083,0.224496,3663.0,4,2011-11-19,11,Saturday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.463333,0.457058,0.684583,0.18595,3520.0,4,2011-11-20,11,Sunday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.4475,0.445062,0.91,0.138054,2765.0,4,2011-11-21,11,Monday,3,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.416667,0.421696,0.9625,0.118792,1607.0,4,2011-11-22,11,Tuesday,3,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.440833,0.430537,0.757917,0.335825,2566.0,4,2011-11-23,11,Wednesday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Sedang
0.373333,0.372471,0.549167,0.167304,1495.0,4,2011-11-24,11,Thursday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.375,0.380671,0.64375,0.0988958,2792.0,4,2011-11-25,11,Friday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.375833,0.385087,0.681667,0.0684208,3068.0,4,2011-11-26,11,Saturday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Lambat
0.459167,0.4558,0.698333,0.208954,3071.0,4,2011-11-27,11,Sunday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.503478,0.490122,0.743043,0.142122,3867.0,4,2011-11-28,11,Monday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Lambat
0.458333,0.451375,0.830833,0.258092,2914.0,4,2011-11-29,11,Tuesday,2,0.0,0.0,Day,,Winter,0,11,Sedang,Tinggi,Sedang
0.325,0.311221,0.613333,0.271158,3613.0,4,2011-11-30,11,Wednesday,1,0.0,0.0,Day,,Winter,0,11,Sedang,Sedang,Sedang
0.3125,0.305554,0.524583,0.220158,3727.0,4,2011-12-01,12,Thursday,1,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Sedang
0.314167,0.331433,0.625833,0.100754,3940.0,4,2011-12-02,12,Friday,1,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Lambat
0.299167,0.310604,0.612917,0.0957833,3614.0,4,2011-12-03,12,Saturday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.330833,0.3491,0.775833,0.0839583,3485.0,4,2011-12-04,12,Sunday,1,0.0,0.0,Day,,Winter,0,12,Sedang,Tinggi,Lambat
0.385833,0.393925,0.827083,0.0622083,3811.0,4,2011-12-05,12,Monday,2,0.0,0.0,Day,,Winter,0,12,Sedang,Tinggi,Lambat
0.4625,0.4564,0.949583,0.232583,2594.0,4,2011-12-06,12,Tuesday,3,0.0,0.0,Day,,Winter,0,12,Sedang,Tinggi,Sedang
0.41,0.400246,0.970417,0.266175,705.0,4,2011-12-07,12,Wednesday,3,0.0,0.0,Day,,Winter,0,12,Sedang,Tinggi,Sedang
0.265833,0.256938,0.58,0.240058,3322.0,4,2011-12-08,12,Thursday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Sedang
0.290833,0.317542,0.695833,0.0827167,3620.0,4,2011-12-09,12,Friday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.275,0.266412,0.5075,0.233221,3190.0,4,2011-12-10,12,Saturday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Sedang
0.220833,0.253154,0.49,0.0665417,2743.0,4,2011-12-11,12,Sunday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.238333,0.270196,0.670833,0.06345,3310.0,4,2011-12-12,12,Monday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.2825,0.301138,0.59,0.14055,3523.0,4,2011-12-13,12,Tuesday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.3175,0.338362,0.66375,0.0609583,3740.0,4,2011-12-14,12,Wednesday,2,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Lambat
0.4225,0.412237,0.634167,0.268042,3709.0,4,2011-12-15,12,Thursday,2,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Sedang
0.375,0.359825,0.500417,0.260575,3577.0,4,2011-12-16,12,Friday,2,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Sedang
0.258333,0.249371,0.560833,0.243167,2739.0,4,2011-12-17,12,Saturday,2,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Sedang
0.238333,0.245579,0.58625,0.169779,2431.0,4,2011-12-18,12,Sunday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.276667,0.280933,0.6375,0.172896,3403.0,4,2011-12-19,12,Monday,1,0.0,0.0,Day,,Winter,0,12,Dingin,Sedang,Lambat
0.385833,0.396454,0.595417,0.0615708,3750.0,4,2011-12-20,12,Tuesday,2,0.0,0.0,Day,,Winter,0,12,Sedang,Sedang,Lambat
0.428333,0.428017,0.858333,0.2214,2660.0,1,2011-12-21,12,Wednesday,2,0.0,0.0,Day,,Spring,0,12,Sedang,Tinggi,Sedang
